movieId,title,genres,year,clean_title,genre
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,1997.0,Hercules,Animation
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,1997.0,Hercules,Children
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,1997.0,Hercules,Comedy
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,1997.0,Hercules,Musical
1569,My Best Friend's Wedding (1997),Comedy|Romance,1997.0,My Best Friend's Wedding,Comedy
1569,My Best Friend's Wedding (1997),Comedy|Romance,1997.0,My Best Friend's Wedding,Romance
1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,1996.0,When the Cat's Away (Chacun cherche son chat),Comedy
1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,1996.0,When the Cat's Away (Chacun cherche son chat),Romance
1572,"Contempt (Mépris, Le) (1963)",Drama,1963.0,"Contempt (Mépris, Le)",Drama
1573,Face/Off (1997),Action|Crime|Drama|Thriller,1997.0,Face/Off,Action
1573,Face/Off (1997),Action|Crime|Drama|Thriller,1997.0,Face/Off,Crime
1573,Face/Off (1997),Action|Crime|Drama|Thriller,1997.0,Face/Off,Drama
1573,Face/Off (1997),Action|Crime|Drama|Thriller,1997.0,Face/Off,Thriller
1574,Fall (1997),Romance,1997.0,Fall,Romance
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,1997.0,Men in Black (a.k.a. MIB),Action
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,1997.0,Men in Black (a.k.a. MIB),Comedy
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,1997.0,Men in Black (a.k.a. MIB),Sci-Fi
1581,Out to Sea (1997),Comedy,1997.0,Out to Sea,Comedy
1582,Wild America (1997),Adventure|Children,1997.0,Wild America,Adventure
1582,Wild America (1997),Adventure|Children,1997.0,Wild America,Children
1583,"Simple Wish, A (1997)",Children|Fantasy,1997.0,"Simple Wish, A",Children
1583,"Simple Wish, A (1997)",Children|Fantasy,1997.0,"Simple Wish, A",Fantasy
1584,Contact (1997),Drama|Sci-Fi,1997.0,Contact,Drama
1584,Contact (1997),Drama|Sci-Fi,1997.0,Contact,Sci-Fi
1585,Love Serenade (1996),Comedy,1996.0,Love Serenade,Comedy
1586,G.I. Jane (1997),Action|Drama,1997.0,G.I. Jane,Action
1586,G.I. Jane (1997),Action|Drama,1997.0,G.I. Jane,Drama
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,1982.0,Conan the Barbarian,Action
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,1982.0,Conan the Barbarian,Adventure
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,1982.0,Conan the Barbarian,Fantasy
1588,George of the Jungle (1997),Children|Comedy,1997.0,George of the Jungle,Children
1588,George of the Jungle (1997),Children|Comedy,1997.0,George of the Jungle,Comedy
1589,Cop Land (1997),Action|Crime|Drama|Thriller,1997.0,Cop Land,Action
1589,Cop Land (1997),Action|Crime|Drama|Thriller,1997.0,Cop Land,Crime
1589,Cop Land (1997),Action|Crime|Drama|Thriller,1997.0,Cop Land,Drama
1589,Cop Land (1997),Action|Crime|Drama|Thriller,1997.0,Cop Land,Thriller
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,1997.0,Event Horizon,Horror
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,1997.0,Event Horizon,Sci-Fi
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,1997.0,Event Horizon,Thriller
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,1997.0,Spawn,Action
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,1997.0,Spawn,Adventure
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,1997.0,Spawn,Sci-Fi
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,1997.0,Spawn,Thriller
1592,Air Bud (1997),Children|Comedy,1997.0,Air Bud,Children
1592,Air Bud (1997),Children|Comedy,1997.0,Air Bud,Comedy
1593,Picture Perfect (1997),Comedy|Romance,1997.0,Picture Perfect,Comedy
1593,Picture Perfect (1997),Comedy|Romance,1997.0,Picture Perfect,Romance
1594,In the Company of Men (1997),Comedy|Drama,1997.0,In the Company of Men,Comedy
1594,In the Company of Men (1997),Comedy|Drama,1997.0,In the Company of Men,Drama
1596,Career Girls (1997),Drama,1997.0,Career Girls,Drama
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,1997.0,Conspiracy Theory,Drama
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,1997.0,Conspiracy Theory,Mystery
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,1997.0,Conspiracy Theory,Romance
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,1997.0,Conspiracy Theory,Thriller
1598,Desperate Measures (1998),Crime|Drama|Thriller,1998.0,Desperate Measures,Crime
1598,Desperate Measures (1998),Crime|Drama|Thriller,1998.0,Desperate Measures,Drama
1598,Desperate Measures (1998),Crime|Drama|Thriller,1998.0,Desperate Measures,Thriller
1599,Steel (1997),Action,1997.0,Steel,Action
1600,She's So Lovely (1997),Drama|Romance,1997.0,She's So Lovely,Drama
1600,She's So Lovely (1997),Drama|Romance,1997.0,She's So Lovely,Romance
1601,Hoodlum (1997),Crime|Drama|Film-Noir,1997.0,Hoodlum,Crime
1601,Hoodlum (1997),Crime|Drama|Film-Noir,1997.0,Hoodlum,Drama
1601,Hoodlum (1997),Crime|Drama|Film-Noir,1997.0,Hoodlum,Film-Noir
1602,Leave It to Beaver (1997),Comedy,1997.0,Leave It to Beaver,Comedy
1603,Mimic (1997),Horror|Sci-Fi|Thriller,1997.0,Mimic,Horror
1603,Mimic (1997),Horror|Sci-Fi|Thriller,1997.0,Mimic,Sci-Fi
1603,Mimic (1997),Horror|Sci-Fi|Thriller,1997.0,Mimic,Thriller
1604,Money Talks (1997),Action|Comedy,1997.0,Money Talks,Action
1604,Money Talks (1997),Action|Comedy,1997.0,Money Talks,Comedy
1605,Excess Baggage (1997),Adventure|Romance,1997.0,Excess Baggage,Adventure
1605,Excess Baggage (1997),Adventure|Romance,1997.0,Excess Baggage,Romance
1606,Kull the Conqueror (1997),Action|Adventure,1997.0,Kull the Conqueror,Action
1606,Kull the Conqueror (1997),Action|Adventure,1997.0,Kull the Conqueror,Adventure
1608,Air Force One (1997),Action|Thriller,1997.0,Air Force One,Action
1608,Air Force One (1997),Action|Thriller,1997.0,Air Force One,Thriller
1609,187 (One Eight Seven) (1997),Drama|Thriller,1997.0,187 (One Eight Seven),Drama
1609,187 (One Eight Seven) (1997),Drama|Thriller,1997.0,187 (One Eight Seven),Thriller
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,1990.0,"Hunt for Red October, The",Action
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,1990.0,"Hunt for Red October, The",Adventure
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,1990.0,"Hunt for Red October, The",Thriller
1611,My Own Private Idaho (1991),Drama|Romance,1991.0,My Own Private Idaho,Drama
1611,My Own Private Idaho (1991),Drama|Romance,1991.0,My Own Private Idaho,Romance
1612,"Kiss Me, Guido (1997)",Comedy,1997.0,"Kiss Me, Guido",Comedy
1613,Star Maps (1997),Drama,1997.0,Star Maps,Drama
1614,In & Out (1997),Comedy,1997.0,In & Out,Comedy
1615,"Edge, The (1997)",Adventure|Drama,1997.0,"Edge, The",Adventure
1615,"Edge, The (1997)",Adventure|Drama,1997.0,"Edge, The",Drama
1616,"Peacemaker, The (1997)",Action|Thriller|War,1997.0,"Peacemaker, The",Action
1616,"Peacemaker, The (1997)",Action|Thriller|War,1997.0,"Peacemaker, The",Thriller
1616,"Peacemaker, The (1997)",Action|Thriller|War,1997.0,"Peacemaker, The",War
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1997.0,L.A. Confidential,Crime
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1997.0,L.A. Confidential,Film-Noir
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1997.0,L.A. Confidential,Mystery
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1997.0,L.A. Confidential,Thriller
1619,Seven Years in Tibet (1997),Adventure|Drama|War,1997.0,Seven Years in Tibet,Adventure
1619,Seven Years in Tibet (1997),Adventure|Drama|War,1997.0,Seven Years in Tibet,Drama
1619,Seven Years in Tibet (1997),Adventure|Drama|War,1997.0,Seven Years in Tibet,War
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,1997.0,Kiss the Girls,Crime
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,1997.0,Kiss the Girls,Drama
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,1997.0,Kiss the Girls,Mystery
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,1997.0,Kiss the Girls,Thriller
1621,Soul Food (1997),Drama,1997.0,Soul Food,Drama
1623,Wishmaster (1997),Horror,1997.0,Wishmaster,Horror
1624,"Thousand Acres, A (1997)",Drama,1997.0,"Thousand Acres, A",Drama
1625,"Game, The (1997)",Drama|Mystery|Thriller,1997.0,"Game, The",Drama
1625,"Game, The (1997)",Drama|Mystery|Thriller,1997.0,"Game, The",Mystery
1625,"Game, The (1997)",Drama|Mystery|Thriller,1997.0,"Game, The",Thriller
1626,Fire Down Below (1997),Action|Drama|Thriller,1997.0,Fire Down Below,Action
1626,Fire Down Below (1997),Action|Drama|Thriller,1997.0,Fire Down Below,Drama
1626,Fire Down Below (1997),Action|Drama|Thriller,1997.0,Fire Down Below,Thriller
1627,U Turn (1997),Crime|Drama|Mystery,1997.0,U Turn,Crime
1627,U Turn (1997),Crime|Drama|Mystery,1997.0,U Turn,Drama
1627,U Turn (1997),Crime|Drama|Mystery,1997.0,U Turn,Mystery
1629,"MatchMaker, The (1997)",Comedy|Romance,1997.0,"MatchMaker, The",Comedy
1629,"MatchMaker, The (1997)",Comedy|Romance,1997.0,"MatchMaker, The",Romance
1631,"Assignment, The (1997)",Action|Thriller,1997.0,"Assignment, The",Action
1631,"Assignment, The (1997)",Action|Thriller,1997.0,"Assignment, The",Thriller
1633,Ulee's Gold (1997),Drama,1997.0,Ulee's Gold,Drama
1635,"Ice Storm, The (1997)",Drama,1997.0,"Ice Storm, The",Drama
1639,Chasing Amy (1997),Comedy|Drama|Romance,1997.0,Chasing Amy,Comedy
1639,Chasing Amy (1997),Comedy|Drama|Romance,1997.0,Chasing Amy,Drama
1639,Chasing Amy (1997),Comedy|Drama|Romance,1997.0,Chasing Amy,Romance
1641,"Full Monty, The (1997)",Comedy|Drama,1997.0,"Full Monty, The",Comedy
1641,"Full Monty, The (1997)",Comedy|Drama,1997.0,"Full Monty, The",Drama
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,1996.0,Indian Summer (a.k.a. Alive & Kicking),Comedy
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,1996.0,Indian Summer (a.k.a. Alive & Kicking),Drama
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,1997.0,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)",Drama
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,1997.0,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)",Romance
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,1997.0,I Know What You Did Last Summer,Horror
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,1997.0,I Know What You Did Last Summer,Mystery
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,1997.0,I Know What You Did Last Summer,Thriller
1645,The Devil's Advocate (1997),Drama|Mystery|Thriller,1997.0,The Devil's Advocate,Drama
1645,The Devil's Advocate (1997),Drama|Mystery|Thriller,1997.0,The Devil's Advocate,Mystery
1645,The Devil's Advocate (1997),Drama|Mystery|Thriller,1997.0,The Devil's Advocate,Thriller
1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,1997.0,RocketMan (a.k.a. Rocket Man),Children
1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,1997.0,RocketMan (a.k.a. Rocket Man),Comedy
1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,1997.0,RocketMan (a.k.a. Rocket Man),Romance
1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,1997.0,RocketMan (a.k.a. Rocket Man),Sci-Fi
1647,Playing God (1997),Crime|Drama|Thriller,1997.0,Playing God,Crime
1647,Playing God (1997),Crime|Drama|Thriller,1997.0,Playing God,Drama
1647,Playing God (1997),Crime|Drama|Thriller,1997.0,Playing God,Thriller
1648,"House of Yes, The (1997)",Comedy|Drama,1997.0,"House of Yes, The",Comedy
1648,"House of Yes, The (1997)",Comedy|Drama,1997.0,"House of Yes, The",Drama
1649,"Fast, Cheap & Out of Control (1997)",Documentary,1997.0,"Fast, Cheap & Out of Control",Documentary
1650,Washington Square (1997),Drama,1997.0,Washington Square,Drama
1652,Year of the Horse (1997),Documentary,1997.0,Year of the Horse,Documentary
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,1997.0,Gattaca,Drama
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,1997.0,Gattaca,Sci-Fi
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,1997.0,Gattaca,Thriller
1654,FairyTale: A True Story (1997),Children|Drama|Fantasy,1997.0,FairyTale: A True Story,Children
1654,FairyTale: A True Story (1997),Children|Drama|Fantasy,1997.0,FairyTale: A True Story,Drama
1654,FairyTale: A True Story (1997),Children|Drama|Fantasy,1997.0,FairyTale: A True Story,Fantasy
1655,Phantoms (1998),Drama|Horror|Thriller,1998.0,Phantoms,Drama
1655,Phantoms (1998),Drama|Horror|Thriller,1998.0,Phantoms,Horror
1655,Phantoms (1998),Drama|Horror|Thriller,1998.0,Phantoms,Thriller
1656,Swept from the Sea (1997),Drama|Romance,1997.0,Swept from the Sea,Drama
1656,Swept from the Sea (1997),Drama|Romance,1997.0,Swept from the Sea,Romance
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,1997.0,"Life Less Ordinary, A",Romance
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,1997.0,"Life Less Ordinary, A",Thriller
1659,Hurricane Streets (1997),Drama,1997.0,Hurricane Streets,Drama
1660,Eve's Bayou (1997),Drama,1997.0,Eve's Bayou,Drama
1661,Switchback (1997),Crime|Mystery|Thriller,1997.0,Switchback,Crime
1661,Switchback (1997),Crime|Mystery|Thriller,1997.0,Switchback,Mystery
1661,Switchback (1997),Crime|Mystery|Thriller,1997.0,Switchback,Thriller
1662,Gang Related (1997),Crime,1997.0,Gang Related,Crime
1663,Stripes (1981),Comedy|War,1981.0,Stripes,Comedy
1663,Stripes (1981),Comedy|War,1981.0,Stripes,War
1665,Bean (1997),Comedy,1997.0,Bean,Comedy
1667,Mad City (1997),Action|Drama,1997.0,Mad City,Action
1667,Mad City (1997),Action|Drama,1997.0,Mad City,Drama
1670,Welcome to Sarajevo (1997),Drama|War,1997.0,Welcome to Sarajevo,Drama
1670,Welcome to Sarajevo (1997),Drama|War,1997.0,Welcome to Sarajevo,War
1671,Deceiver (1997),Crime|Drama|Thriller,1997.0,Deceiver,Crime
1671,Deceiver (1997),Crime|Drama|Thriller,1997.0,Deceiver,Drama
1671,Deceiver (1997),Crime|Drama|Thriller,1997.0,Deceiver,Thriller
1672,"Rainmaker, The (1997)",Drama,1997.0,"Rainmaker, The",Drama
1673,Boogie Nights (1997),Drama,1997.0,Boogie Nights,Drama
1674,Witness (1985),Drama|Romance|Thriller,1985.0,Witness,Drama
1674,Witness (1985),Drama|Romance|Thriller,1985.0,Witness,Romance
1674,Witness (1985),Drama|Romance|Thriller,1985.0,Witness,Thriller
1675,Incognito (1997),Crime|Thriller,1997.0,Incognito,Crime
1675,Incognito (1997),Crime|Thriller,1997.0,Incognito,Thriller
1676,Starship Troopers (1997),Action|Sci-Fi,1997.0,Starship Troopers,Action
1676,Starship Troopers (1997),Action|Sci-Fi,1997.0,Starship Troopers,Sci-Fi
1677,Critical Care (1997),Comedy|Drama,1997.0,Critical Care,Comedy
1677,Critical Care (1997),Comedy|Drama,1997.0,Critical Care,Drama
1678,"Joy Luck Club, The (1993)",Drama|Romance,1993.0,"Joy Luck Club, The",Drama
1678,"Joy Luck Club, The (1993)",Drama|Romance,1993.0,"Joy Luck Club, The",Romance
1679,Chairman of the Board (1998),Comedy,1998.0,Chairman of the Board,Comedy
1680,Sliding Doors (1998),Drama|Romance,1998.0,Sliding Doors,Drama
1680,Sliding Doors (1998),Drama|Romance,1998.0,Sliding Doors,Romance
1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,1997.0,Mortal Kombat: Annihilation,Action
1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,1997.0,Mortal Kombat: Annihilation,Adventure
1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,1997.0,Mortal Kombat: Annihilation,Fantasy
1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,1998.0,"Truman Show, The",Comedy
1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,1998.0,"Truman Show, The",Drama
1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,1998.0,"Truman Show, The",Sci-Fi
1683,"Wings of the Dove, The (1997)",Drama|Romance,1997.0,"Wings of the Dove, The",Drama
1683,"Wings of the Dove, The (1997)",Drama|Romance,1997.0,"Wings of the Dove, The",Romance
1684,Mrs. Dalloway (1997),Drama|Romance,1997.0,Mrs. Dalloway,Drama
1684,Mrs. Dalloway (1997),Drama|Romance,1997.0,Mrs. Dalloway,Romance
1685,"I Love You, I Love You Not (1996)",Drama|Romance,1996.0,"I Love You, I Love You Not",Drama
1685,"I Love You, I Love You Not (1996)",Drama|Romance,1996.0,"I Love You, I Love You Not",Romance
1686,Red Corner (1997),Crime|Thriller,1997.0,Red Corner,Crime
1686,Red Corner (1997),Crime|Thriller,1997.0,Red Corner,Thriller
1687,"Jackal, The (1997)",Action|Thriller,1997.0,"Jackal, The",Action
1687,"Jackal, The (1997)",Action|Thriller,1997.0,"Jackal, The",Thriller
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,1997.0,Anastasia,Adventure
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,1997.0,Anastasia,Animation
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,1997.0,Anastasia,Children
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,1997.0,Anastasia,Drama
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,1997.0,Anastasia,Musical
1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,1997.0,"Man Who Knew Too Little, The",Comedy
1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,1997.0,"Man Who Knew Too Little, The",Crime
1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,1997.0,"Man Who Knew Too Little, The",Thriller
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,1997.0,Alien: Resurrection,Action
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,1997.0,Alien: Resurrection,Horror
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,1997.0,Alien: Resurrection,Sci-Fi
1693,Amistad (1997),Drama|Mystery,1997.0,Amistad,Drama
1693,Amistad (1997),Drama|Mystery,1997.0,Amistad,Mystery
1694,"Apostle, The (1997)",Drama,1997.0,"Apostle, The",Drama
1695,Artemisia (1997),Drama,1997.0,Artemisia,Drama
1696,Bent (1997),Drama|War,1997.0,Bent,Drama
1696,Bent (1997),Drama|War,1997.0,Bent,War
1699,"Butcher Boy, The (1997)",Comedy|Drama,1997.0,"Butcher Boy, The",Comedy
1699,"Butcher Boy, The (1997)",Comedy|Drama,1997.0,"Butcher Boy, The",Drama
1701,Deconstructing Harry (1997),Comedy|Drama,1997.0,Deconstructing Harry,Comedy
1701,Deconstructing Harry (1997),Comedy|Drama,1997.0,Deconstructing Harry,Drama
1702,Flubber (1997),Children|Comedy|Fantasy,1997.0,Flubber,Children
1702,Flubber (1997),Children|Comedy|Fantasy,1997.0,Flubber,Comedy
1702,Flubber (1997),Children|Comedy|Fantasy,1997.0,Flubber,Fantasy
1703,For Richer or Poorer (1997),Comedy,1997.0,For Richer or Poorer,Comedy
1704,Good Will Hunting (1997),Drama|Romance,1997.0,Good Will Hunting,Drama
1704,Good Will Hunting (1997),Drama|Romance,1997.0,Good Will Hunting,Romance
1707,Home Alone 3 (1997),Children|Comedy,1997.0,Home Alone 3,Children
1707,Home Alone 3 (1997),Children|Comedy,1997.0,Home Alone 3,Comedy
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,1997.0,Midnight in the Garden of Good and Evil,Crime
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,1997.0,Midnight in the Garden of Good and Evil,Drama
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,1997.0,Midnight in the Garden of Good and Evil,Mystery
1713,Mouse Hunt (1997),Children|Comedy,1997.0,Mouse Hunt,Children
1713,Mouse Hunt (1997),Children|Comedy,1997.0,Mouse Hunt,Comedy
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,1997.0,Scream 2,Comedy
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,1997.0,Scream 2,Horror
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,1997.0,Scream 2,Mystery
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,1997.0,Scream 2,Thriller
1718,Stranger in the House (1997),Thriller,1997.0,Stranger in the House,Thriller
1719,"Sweet Hereafter, The (1997)",Drama,1997.0,"Sweet Hereafter, The",Drama
1721,Titanic (1997),Drama|Romance,1997.0,Titanic,Drama
1721,Titanic (1997),Drama|Romance,1997.0,Titanic,Romance
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller,1997.0,Tomorrow Never Dies,Action
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller,1997.0,Tomorrow Never Dies,Adventure
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller,1997.0,Tomorrow Never Dies,Thriller
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,1997.0,"Postman, The",Action
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,1997.0,"Postman, The",Adventure
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,1997.0,"Postman, The",Drama
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,1997.0,"Postman, The",Sci-Fi
1727,"Horse Whisperer, The (1998)",Drama|Romance,1998.0,"Horse Whisperer, The",Drama
1727,"Horse Whisperer, The (1998)",Drama|Romance,1998.0,"Horse Whisperer, The",Romance
1729,Jackie Brown (1997),Crime|Drama|Thriller,1997.0,Jackie Brown,Crime
1729,Jackie Brown (1997),Crime|Drama|Thriller,1997.0,Jackie Brown,Drama
1729,Jackie Brown (1997),Crime|Drama|Thriller,1997.0,Jackie Brown,Thriller
1730,Kundun (1997),Drama,1997.0,Kundun,Drama
1731,Mr. Magoo (1997),Comedy,1997.0,Mr. Magoo,Comedy
1732,"Big Lebowski, The (1998)",Comedy|Crime,1998.0,"Big Lebowski, The",Comedy
1732,"Big Lebowski, The (1998)",Comedy|Crime,1998.0,"Big Lebowski, The",Crime
1733,Afterglow (1997),Drama|Romance,1997.0,Afterglow,Drama
1733,Afterglow (1997),Drama|Romance,1997.0,Afterglow,Romance
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,1997.0,My Life in Pink (Ma vie en rose),Comedy
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,1997.0,My Life in Pink (Ma vie en rose),Drama
1735,Great Expectations (1998),Drama|Romance,1998.0,Great Expectations,Drama
1735,Great Expectations (1998),Drama|Romance,1998.0,Great Expectations,Romance
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy,1998.0,3 Ninjas: High Noon On Mega Mountain,Action
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy,1998.0,3 Ninjas: High Noon On Mega Mountain,Children
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy,1998.0,3 Ninjas: High Noon On Mega Mountain,Comedy
1746,Senseless (1998),Comedy,1998.0,Senseless,Comedy
1747,Wag the Dog (1997),Comedy,1997.0,Wag the Dog,Comedy
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,1998.0,Dark City,Adventure
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,1998.0,Dark City,Film-Noir
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,1998.0,Dark City,Sci-Fi
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,1998.0,Dark City,Thriller
1752,Hard Rain (1998),Action|Crime|Thriller,1998.0,Hard Rain,Action
1752,Hard Rain (1998),Action|Crime|Thriller,1998.0,Hard Rain,Crime
1752,Hard Rain (1998),Action|Crime|Thriller,1998.0,Hard Rain,Thriller
1753,Half Baked (1998),Comedy,1998.0,Half Baked,Comedy
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller,1998.0,Fallen,Crime
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller,1998.0,Fallen,Drama
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller,1998.0,Fallen,Fantasy
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller,1998.0,Fallen,Thriller
1755,Shooting Fish (1997),Comedy|Romance,1997.0,Shooting Fish,Comedy
1755,Shooting Fish (1997),Comedy|Romance,1997.0,Shooting Fish,Romance
1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance,1995.0,Fallen Angels (Duo luo tian shi),Drama
1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance,1995.0,Fallen Angels (Duo luo tian shi),Romance
1759,"Four Days in September (O Que É Isso, Companheiro?) (1997)",Drama,1997.0,"Four Days in September (O Que É Isso, Companheiro?)",Drama
1760,Spice World (1997),Comedy,1997.0,Spice World,Comedy
1762,Deep Rising (1998),Action|Horror|Sci-Fi,1998.0,Deep Rising,Action
1762,Deep Rising (1998),Action|Horror|Sci-Fi,1998.0,Deep Rising,Horror
1762,Deep Rising (1998),Action|Horror|Sci-Fi,1998.0,Deep Rising,Sci-Fi
1767,Music From Another Room (1998),Drama|Romance,1998.0,Music From Another Room,Drama
1767,Music From Another Room (1998),Drama|Romance,1998.0,Music From Another Room,Romance
1769,"Replacement Killers, The (1998)",Action|Crime|Thriller,1998.0,"Replacement Killers, The",Action
1769,"Replacement Killers, The (1998)",Action|Crime|Thriller,1998.0,"Replacement Killers, The",Crime
1769,"Replacement Killers, The (1998)",Action|Crime|Thriller,1998.0,"Replacement Killers, The",Thriller
1770,B. Monkey (1998),Crime|Romance|Thriller,1998.0,B. Monkey,Crime
1770,B. Monkey (1998),Crime|Romance|Thriller,1998.0,B. Monkey,Romance
1770,B. Monkey (1998),Crime|Romance|Thriller,1998.0,B. Monkey,Thriller
1771,Night Flier (1997),Horror,1997.0,Night Flier,Horror
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,1998.0,Blues Brothers 2000,Action
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,1998.0,Blues Brothers 2000,Comedy
